AGE,YEAR,rate
61,2089,0.001919134
61,2090,0.001881695
61,2091,0.001844986
61,2092,0.001808991
61,2093,0.001773697
61,2094,0.00173909
61,2095,0.001705157
61,2096,0.001671886
61,2097,0.001639262
61,2098,0.001607274
61,2099,0.001575909
61,2100,0.001545155
61,2101,0.001515001
61,2102,0.001485434
61,2103,0.001456443
61,2104,0.001428017
61,2105,0.001400145
61,2106,0.001372817
61,2107,0.001346021
61,2108,0.001319747
61,2109,0.001293986
61,2110,0.001268727
61,2111,0.00124396
61,2112,0.001219676
61,2113,0.001195866
61,2114,0.00117252
61,2115,0.001149629
61,2116,0.001127185
61,2117,0.001105178
61,2118,0.0010836
61,2119,0.001062444
61,2120,0.0010417
61,2121,0.00102136
61,2122,0.001001418
61,2123,0.000981864
61,2124,0.000962692
61,2125,0.000943894
61,2126,0.000925462
61,2127,0.00090739
61,2128,0.000889671
61,2129,0.000872298
61,2130,0.000855263
61,2131,0.000838561
61,2132,0.000822185
61,2133,0.000806128
61,2134,0.000790385
61,2135,0.000774949
61,2136,0.000759814
61,2137,0.000744974
61,2138,0.000730425
61,2139,0.000716159
61,2140,0.000702171
61,2141,0.000688457
61,2142,0.00067501
62,2018,0.008538027
62,2019,0.008368605
62,2020,0.008202522
62,2021,0.008039712
62,2022,0.007880112
62,2023,0.00772366
62,2024,0.007570295
62,2025,0.007419956
62,2026,0.007272584
62,2027,0.007128122
62,2028,0.006986513
62,2029,0.006847701
62,2030,0.006711632
62,2031,0.006578253
62,2032,0.006447509
62,2033,0.006319351
62,2034,0.006193727
62,2035,0.006070588
62,2036,0.005949886
62,2037,0.005831572
62,2038,0.005715599
62,2039,0.005601923
62,2040,0.005490497
62,2041,0.005381278
62,2042,0.005274223
62,2043,0.005169288
62,2044,0.005066433
62,2045,0.004965616
62,2046,0.004866797
62,2047,0.004769938
62,2048,0.004674999
62,2049,0.004581942
62,2050,0.004490732
62,2051,0.00440133
62,2052,0.004313703
62,2053,0.004227814
62,2054,0.00414363
62,2055,0.004061116
62,2056,0.003980241
62,2057,0.003900971
62,2058,0.003823276
62,2059,0.003747123
62,2060,0.003672483
62,2061,0.003599325
62,2062,0.003527621
62,2063,0.003457341
62,2064,0.003388458
62,2065,0.003320944
62,2066,0.003254771
62,2067,0.003189914
62,2068,0.003126346
62,2069,0.003064042
62,2070,0.003002977
62,2071,0.002943126
62,2072,0.002884465
62,2073,0.002826971
62,2074,0.002770621
62,2075,0.002715391
62,2076,0.00266126
62,2077,0.002608206
62,2078,0.002556208
62,2079,0.002505245
62,2080,0.002455295
62,2081,0.00240634
62,2082,0.002358359
62,2083,0.002311333
62,2084,0.002265243
62,2085,0.002220071
62,2086,0.002175798
62,2087,0.002132407
62,2088,0.00208988
62,2089,0.002048199
62,2090,0.002007349
62,2091,0.001967312
62,2092,0.001928072
62,2093,0.001889614
62,2094,0.001851922
62,2095,0.001814981
62,2096,0.001778776
62,2097,0.001743292
62,2098,0.001708516
62,2099,0.001674432
62,2100,0.001641027
62,2101,0.001608288
62,2102,0.001576201
62,2103,0.001544754
62,2104,0.001513933
62,2105,0.001483727
62,2106,0.001454122
62,2107,0.001425108
62,2108,0.001396672
62,2109,0.001368803
62,2110,0.00134149
62,2111,0.001314721
62,2112,0.001288486
62,2113,0.001262774
62,2114,0.001237574
62,2115,0.001212877
62,2116,0.001188672
62,2117,0.00116495
62,2118,0.001141701
62,2119,0.001118916
62,2120,0.001096585
62,2121,0.001074699
62,2122,0.00105325
62,2123,0.001032228
62,2124,0.001011626
62,2125,0.000991435
62,2126,0.000971646
62,2127,0.000952253
62,2128,0.000933246
62,2129,0.000914618
62,2130,0.000896362
62,2131,0.000878469
62,2132,0.000860934
62,2133,0.000843749
62,2134,0.000826907
62,2135,0.0008104
62,2136,0.000794223
62,2137,0.000778368
62,2138,0.00076283
62,2139,0.000747602
62,2140,0.000732678
62,2141,0.000718052
62,2142,0.000703717
63,2018,0.009443265
63,2019,0.009251245
63,2020,0.009063121
63,2021,0.008878814
63,2022,0.008698248
63,2023,0.008521345
63,2024,0.008348033
63,2025,0.008178238
63,2026,0.00801189
63,2027,0.007848918
63,2028,0.007689256
63,2029,0.007532834
63,2030,0.007379589
63,2031,0.007229456
63,2032,0.007082371
63,2033,0.006938273
63,2034,0.006797102
63,2035,0.006658798
63,2036,0.006523304
63,2037,0.006390562
63,2038,0.006260516
63,2039,0.006133113
63,2040,0.006008298
63,2041,0.005886019
63,2042,0.005766225
63,2043,0.005648866
63,2044,0.005533891
63,2045,0.005421253
63,2046,0.005310904
63,2047,0.005202799
63,2048,0.00509689
63,2049,0.004993135
63,2050,0.004891489
63,2051,0.004791909
63,2052,0.004694354
63,2053,0.004598783
63,2054,0.004505154
63,2055,0.00441343
63,2056,0.00432357
63,2057,0.004235538
63,2058,0.004149297
63,2059,0.004064809
63,2060,0.00398204
63,2061,0.003900954
63,2062,0.003821518
63,2063,0.003743697
63,2064,0.003667459
63,2065,0.003592773
63,2066,0.003519605
63,2067,0.003447927
63,2068,0.003377706
63,2069,0.003308914
63,2070,0.003241522
63,2071,0.003175502
63,2072,0.003110824
63,2073,0.003047463
63,2074,0.002985391
63,2075,0.002924583
63,2076,0.002865012
63,2077,0.002806653
63,2078,0.002749482
63,2079,0.002693474
63,2080,0.002638607
63,2081,0.002584856
63,2082,0.0025322
63,2083,0.002480615
63,2084,0.002430081
63,2085,0.002380575
63,2086,0.002332077
63,2087,0.002284566
63,2088,0.002238023
63,2089,0.002192427
63,2090,0.002147759
63,2091,0.002104001
63,2092,0.002061134
63,2093,0.002019139
63,2094,0.001978
63,2095,0.001937698
63,2096,0.001898217
63,2097,0.00185954
63,2098,0.001821651
63,2099,0.001784533
63,2100,0.001748171
63,2101,0.00171255
63,2102,0.001677654
63,2103,0.001643469
63,2104,0.001609979
63,2105,0.001577172
63,2106,0.001545034
63,2107,0.001513549
63,2108,0.001482706
63,2109,0.001452492
63,2110,0.001422892
63,2111,0.001393896
63,2112,0.00136549
63,2113,0.001337663
63,2114,0.001310403
63,2115,0.001283697
63,2116,0.001257536
63,2117,0.001231908
63,2118,0.001206802
63,2119,0.001182208
63,2120,0.001158114
63,2121,0.001134512
63,2122,0.00111139
63,2123,0.001088739
63,2124,0.00106655
63,2125,0.001044812
63,2126,0.001023518
63,2127,0.001002658
63,2128,0.000982222
63,2129,0.000962203
63,2130,0.000942592
63,2131,0.00092338
63,2132,0.00090456
63,2133,0.000886123
63,2134,0.000868062
63,2135,0.000850369
63,2136,0.000833036
63,2137,0.000816057
63,2138,0.000799424
63,2139,0.000783129
63,2140,0.000767167
63,2141,0.00075153
63,2142,0.000736211
64,2018,0.01032889
64,2019,0.01011483
64,2020,0.009905222
64,2021,0.009699955
64,2022,0.009498945
64,2023,0.009302102
64,2024,0.009109341
64,2025,0.008920575
64,2026,0.008735723
64,2027,0.008554703
64,2028,0.008377436
64,2029,0.008203842
64,2030,0.008033848
64,2031,0.007867376
64,2032,0.007704356
64,2033,0.007544714
64,2034,0.00738838
64,2035,0.007235287
64,2036,0.007085367
64,2037,0.006938554
64,2038,0.006794783
64,2039,0.006653991
64,2040,0.006516118
64,2041,0.006381101
64,2042,0.006248882
64,2043,0.006119403
64,2044,0.005992607
64,2045,0.005868439
64,2046,0.005746843
64,2047,0.005627767
64,2048,0.005511159
64,2049,0.005396966
64,2050,0.00528514
64,2051,0.00517563
64,2052,0.00506839
64,2053,0.004963372
64,2054,0.004860529
64,2055,0.004759818
64,2056,0.004661193
64,2057,0.004564611
64,2058,0.00447003
64,2059,0.004377409
64,2060,0.004286707
64,2061,0.004197885
64,2062,0.004110902
64,2063,0.004025722
64,2064,0.003942306
64,2065,0.003860619
64,2066,0.003780624
64,2067,0.003702287
64,2068,0.003625572
64,2069,0.003550447
64,2070,0.003476878
64,2071,0.003404834
64,2072,0.003334282
64,2073,0.003265191
64,2074,0.003197533
64,2075,0.003131276
64,2076,0.003066391
64,2077,0.003002851
64,2078,0.002940628
64,2079,0.002879693
64,2080,0.002820021
64,2081,0.002761586
64,2082,0.002704361
64,2083,0.002648321
64,2084,0.002593443
64,2085,0.002539702
64,2086,0.002487074
64,2087,0.002435536
64,2088,0.002385067
64,2089,0.002335642
64,2090,0.002287242
64,2091,0.002239845
64,2092,0.00219343
64,2093,0.002147976
64,2094,0.002103465
64,2095,0.002059875
64,2096,0.002017188
64,2097,0.001975386
64,2098,0.001934451
64,2099,0.001894363
64,2100,0.001855106
64,2101,0.001816662
64,2102,0.001779015
64,2103,0.001742148
64,2104,0.001706044
64,2105,0.001670689
64,2106,0.001636067
64,2107,0.001602161
64,2108,0.001568959
64,2109,0.001536444
64,2110,0.001504603
64,2111,0.001473422
64,2112,0.001442886
64,2113,0.001412984
64,2114,0.001383701
64,2115,0.001355025
64,2116,0.001326943
64,2117,0.001299443
64,2118,0.001272513
64,2119,0.001246141
64,2120,0.001220315
64,2121,0.001195024
64,2122,0.001170258
64,2123,0.001146005
64,2124,0.001122254
64,2125,0.001098995
64,2126,0.001076219
64,2127,0.001053914
64,2128,0.001032072
64,2129,0.001010682
64,2130,0.000989735
64,2131,0.000969223
64,2132,0.000949135
64,2133,0.000929464
64,2134,0.000910201
64,2135,0.000891336
64,2136,0.000872863
64,2137,0.000854772
64,2138,0.000837057
64,2139,0.000819708
64,2140,0.000802719
64,2141,0.000786082
64,2142,0.00076979
65,2018,0.01139089
65,2019,0.01114984
65,2020,0.01091391
65,2021,0.01068298
65,2022,0.01045695
65,2023,0.01023572
65,2024,0.01001917
65,2025,0.009807219
65,2026,0.00959976
65,2027,0.009396699
65,2028,0.009197942
65,2029,0.009003398
65,2030,0.008812976
65,2031,0.008626589
65,2032,0.008444152
65,2033,0.008265579
65,2034,0.008090789
65,2035,0.007919701
65,2036,0.007752237
65,2037,0.00758832
65,2038,0.007427873
65,2039,0.007270824
65,2040,0.0071171
65,2041,0.00696663
65,2042,0.006819346
65,2043,0.00667518
65,2044,0.006534065
65,2045,0.006395936
65,2046,0.006260731
65,2047,0.006128388
65,2048,0.005998845
65,2049,0.005872042
65,2050,0.005747923
65,2051,0.00562643
65,2052,0.005507507
65,2053,0.0053911
65,2054,0.005277156
65,2055,0.005165622
65,2056,0.005056447
65,2057,0.004949581
65,2058,0.004844975
65,2059,0.004742582
65,2060,0.004642354
65,2061,0.004544246
65,2062,0.004448213
65,2063,0.00435421
65,2064,0.004262195
65,2065,0.004172125
65,2066,0.00408396
65,2067,0.003997659
65,2068,0.003913183
65,2069,0.003830492
65,2070,0.00374955
65,2071,0.003670319
65,2072,0.003592763
65,2073,0.003516846
65,2074,0.003442535
65,2075,0.003369794
65,2076,0.00329859
65,2077,0.003228892
65,2078,0.003160667
65,2079,0.003093884
65,2080,0.003028512
65,2081,0.002964522
65,2082,0.002901885
65,2083,0.002840571
65,2084,0.002780553
65,2085,0.002721804
65,2086,0.002664296
65,2087,0.002608004
65,2088,0.002552901
65,2089,0.002498963
65,2090,0.002446164
65,2091,0.002394481
65,2092,0.002343891
65,2093,0.002294369
65,2094,0.002245894
65,2095,0.002198444
65,2096,0.002151996
65,2097,0.002106529
65,2098,0.002062023
65,2099,0.002018458
65,2100,0.001975813
65,2101,0.001934069
65,2102,0.001893207
65,2103,0.001853209
65,2104,0.001814056
65,2105,0.00177573
65,2106,0.001738214
65,2107,0.00170149
65,2108,0.001665542
65,2109,0.001630354
65,2110,0.00159591
65,2111,0.001562193
65,2112,0.001529189
65,2113,0.001496881
65,2114,0.001465257
65,2115,0.001434301
65,2116,0.001403998
65,2117,0.001374336
65,2118,0.001345301
65,2119,0.001316879
65,2120,0.001289057
65,2121,0.001261823
65,2122,0.001235165
65,2123,0.00120907
65,2124,0.001183526
65,2125,0.001158522
65,2126,0.001134046
65,2127,0.001110087
65,2128,0.001086635
65,2129,0.001063678
65,2130,0.001041206
65,2131,0.001019208
65,2132,0.000997676
65,2133,0.000976598
65,2134,0.000955966
65,2135,0.000935769
65,2136,0.000915999
65,2137,0.000896647
65,2138,0.000877704
65,2139,0.000859161
65,2140,0.00084101
65,2141,0.000823242
65,2142,0.000805849
66,2018,0.01256659
66,2019,0.01229847
66,2020,0.0120361
66,2021,0.01177935
66,2022,0.0115281
66,2023,0.01128223
66,2024,0.01104163
66,2025,0.01080617
66,2026,0.01057575
66,2027,0.01035027
66,2028,0.0101296
66,2029,0.00991366
66,2030,0.009702335
66,2031,0.009495529
66,2032,0.009293144
66,2033,0.009095085
66,2034,0.00890126
66,2035,0.008711576
66,2036,0.008525946
66,2037,0.008344281
66,2038,0.008166496
66,2039,0.007992509
66,2040,0.007822237
66,2041,0.007655602
66,2042,0.007492523
66,2043,0.007332927
66,2044,0.007176737
66,2045,0.00702388
66,2046,0.006874286
66,2047,0.006727884
66,2048,0.006584605
66,2049,0.006444384
66,2050,0.006307153
66,2051,0.00617285
66,2052,0.006041412
66,2053,0.005912776
66,2054,0.005786884
66,2055,0.005663676
66,2056,0.005543095
66,2057,0.005425085
66,2058,0.005309591
66,2059,0.005196559
66,2060,0.005085936
66,2061,0.004977671
66,2062,0.004871714
66,2063,0.004768014
66,2064,0.004666524
66,2065,0.004567197
66,2066,0.004469987
66,2067,0.004374847
66,2068,0.004281735
66,2069,0.004190606
66,2070,0.004101419
66,2071,0.004014131
66,2072,0.003928703
66,2073,0.003845094
66,2074,0.003763266
66,2075,0.003683181
66,2076,0.003604802
66,2077,0.003528091
66,2078,0.003453014
66,2079,0.003379536
66,2080,0.003307623
66,2081,0.003237241
66,2082,0.003168357
66,2083,0.00310094
66,2084,0.003034958
66,2085,0.002970381
66,2086,0.002907179
66,2087,0.002845323
66,2088,0.002784783
66,2089,0.002725532
66,2090,0.002667542
66,2091,0.002610786
66,2092,0.002555239
66,2093,0.002500874
66,2094,0.002447666
66,2095,0.002395591
66,2096,0.002344624
66,2097,0.002294742
66,2098,0.002245921
66,2099,0.002198139
66,2100,0.002151375
66,2101,0.002105605
66,2102,0.00206081
66,2103,0.002016967
66,2104,0.001974058
66,2105,0.001932062
66,2106,0.00189096
66,2107,0.001850732
66,2108,0.00181136
66,2109,0.001772826
66,2110,0.001735112
66,2111,0.0016982
66,2112,0.001662074
66,2113,0.001626717
66,2114,0.001592112
66,2115,0.001558243
66,2116,0.001525094
66,2117,0.001492651
66,2118,0.001460899
66,2119,0.001429822
66,2120,0.001399406
66,2121,0.001369637
66,2122,0.001340501
66,2123,0.001311986
66,2124,0.001284077
66,2125,0.001256762
66,2126,0.001230027
66,2127,0.001203862
66,2128,0.001178254
66,2129,0.00115319
66,2130,0.001128659
66,2131,0.00110465
66,2132,0.001081152
66,2133,0.001058154
66,2134,0.001035645
66,2135,0.001013615
66,2136,0.000992054
66,2137,0.000970951
66,2138,0.000950298
66,2139,0.000930083
66,2140,0.000910299
66,2141,0.000890935
66,2142,0.000871984
67,2018,0.01374042
67,2019,0.01344022
67,2020,0.01314661
67,2021,0.01285945
67,2022,0.01257859
67,2023,0.0123039
67,2024,0.01203523
67,2025,0.01177245
67,2026,0.01151543
67,2027,0.01126405
67,2028,0.01101819
67,2029,0.0107777
67,2030,0.01054249
67,2031,0.01031243
67,2032,0.01008741
67,2033,0.009867318
67,2034,0.009652044
67,2035,0.009441482
67,2036,0.009235528
67,2037,0.009034082
67,2038,0.008837043
67,2039,0.008644314
67,2040,0.008455801
67,2041,0.008271411
67,2042,0.008091052
67,2043,0.007914637
67,2044,0.007742079
67,2045,0.007573292
67,2046,0.007408194
67,2047,0.007246703
67,2048,0.007088742
67,2049,0.006934231
67,2050,0.006783095
67,2051,0.006635261
67,2052,0.006490655
67,2053,0.006349207
67,2054,0.006210847
67,2055,0.006075508
67,2056,0.005943124
67,2057,0.00581363
67,2058,0.005686962
67,2059,0.005563058
67,2060,0.005441859
67,2061,0.005323304
67,2062,0.005207336
67,2063,0.005093898
67,2064,0.004982935
67,2065,0.004874392
67,2066,0.004768217
67,2067,0.004664358
67,2068,0.004562764
67,2069,0.004463385
67,2070,0.004366174
67,2071,0.004271082
67,2072,0.004178064
67,2073,0.004087074
67,2074,0.003998067
67,2075,0.003911001
67,2076,0.003825833
67,2077,0.003742521
67,2078,0.003661026
67,2079,0.003581306
67,2080,0.003503324
67,2081,0.003427042
67,2082,0.003352421
67,2083,0.003279427
67,2084,0.003208024
67,2085,0.003138177
67,2086,0.003069851
67,2087,0.003003014
67,2088,0.002937633
67,2089,0.002873677
67,2090,0.002811114
67,2091,0.002749914
67,2092,0.002690047
67,2093,0.002631484
67,2094,0.002574197
67,2095,0.002518158
67,2096,0.002463339
67,2097,0.002409714
67,2098,0.002357258
67,2099,0.002305944
67,2100,0.002255747
67,2101,0.002206643
67,2102,0.002158609
67,2103,0.002111621
67,2104,0.002065657
67,2105,0.002020693
67,2106,0.001976708
67,2107,0.001933681
67,2108,0.001891591
67,2109,0.001850418
67,2110,0.001810141
67,2111,0.001770741
67,2112,0.001732199
67,2113,0.001694496
67,2114,0.001657614
67,2115,0.001621535
67,2116,0.001586241
67,2117,0.001551716
67,2118,0.001517942
67,2119,0.001484904
67,2120,0.001452585
67,2121,0.00142097
67,2122,0.001390043
67,2123,0.001359789
67,2124,0.001330194
67,2125,0.001301243
67,2126,0.001272922
67,2127,0.001245218
67,2128,0.001218117
67,2129,0.001191605
67,2130,0.001165671
67,2131,0.001140302
67,2132,0.001115484
67,2133,0.001091207
67,2134,0.001067458
67,2135,0.001044227
67,2136,0.001021501
67,2137,0.000999269
67,2138,0.000977522
67,2139,0.000956248
67,2140,0.000935436
67,2141,0.000915078
67,2142,0.000895163
68,2018,0.01517703
68,2019,0.0148433
68,2020,0.01451697
68,2021,0.01419785
68,2022,0.01388579
68,2023,0.01358064
68,2024,0.01328223
68,2025,0.01299042
68,2026,0.01270506
68,2027,0.012426
68,2028,0.0121531
68,2029,0.01188622
68,2030,0.01162524
68,2031,0.01137002
68,2032,0.01112043
68,2033,0.01087634
68,2034,0.01063763
68,2035,0.01040419
68,2036,0.01017589
68,2037,0.009952624
68,2038,0.009734276
68,2039,0.009520737
68,2040,0.009311901
68,2041,0.009107663
68,2042,0.008907922
68,2043,0.008712576
68,2044,0.00852153
68,2045,0.008334687
68,2046,0.008151954
68,2047,0.007973241
68,2048,0.007798457
68,2049,0.007627517
68,2050,0.007460335
68,2051,0.007296827
68,2052,0.007136914
68,2053,0.006980514
68,2054,0.006827551
68,2055,0.006677948
68,2056,0.006531632
68,2057,0.006388529
68,2058,0.006248569
68,2059,0.006111682
68,2060,0.005977801
68,2061,0.005846859
68,2062,0.005718791
68,2063,0.005593534
68,2064,0.005471026
68,2065,0.005351206
68,2066,0.005234016
68,2067,0.005119396
68,2068,0.005007291
68,2069,0.004897645
68,2070,0.004790405
68,2071,0.004685516
68,2072,0.004582927
68,2073,0.004482588
68,2074,0.004384449
68,2075,0.004288462
68,2076,0.004194579
68,2077,0.004102755
68,2078,0.004012943
68,2079,0.0039251
68,2080,0.003839182
68,2081,0.003755147
68,2082,0.003672953
68,2083,0.003592561
68,2084,0.003513931
68,2085,0.003437023
68,2086,0.0033618
68,2087,0.003288225
68,2088,0.003216262
68,2089,0.003145876
68,2090,0.003077031
68,2091,0.003009694
68,2092,0.002943833
68,2093,0.002879413
68,2094,0.002816405
68,2095,0.002754776
68,2096,0.002694497
68,2097,0.002635538
68,2098,0.00257787
68,2099,0.002521465
68,2100,0.002466295
68,2101,0.002412333
68,2102,0.002359552
68,2103,0.002307927
68,2104,0.002257432
68,2105,0.002208042
68,2106,0.002159734
68,2107,0.002112483
68,2108,0.002066267
68,2109,0.002021062
68,2110,0.001976847
68,2111,0.001933599
68,2112,0.001891298
68,2113,0.001849923
68,2114,0.001809453
68,2115,0.001769869
68,2116,0.001731152
68,2117,0.001693282
68,2118,0.00165624
68,2119,0.001620009
68,2120,0.001584571
68,2121,0.001549909
68,2122,0.001516005
68,2123,0.001482843
68,2124,0.001450406
68,2125,0.00141868
68,2126,0.001387647
68,2127,0.001357294
68,2128,0.001327605
68,2129,0.001298565
68,2130,0.001270161
68,2131,0.001242378
68,2132,0.001215203
68,2133,0.001188622
68,2134,0.001162624
68,2135,0.001137194
68,2136,0.00111232
68,2137,0.00108799
68,2138,0.001064193
68,2139,0.001040916
68,2140,0.001018149
68,2141,0.00099588
68,2142,0.000974098
69,2018,0.01675739
69,2019,0.01638639
69,2020,0.01602369
69,2021,0.01566909
69,2022,0.01532242
69,2023,0.01498349
69,2024,0.01465213
69,2025,0.01432816
69,2026,0.01401142
69,2027,0.01370174
69,2028,0.01339896
69,2029,0.01310293
69,2030,0.01281349
69,2031,0.01253049
69,2032,0.01225379
69,2033,0.01198324
69,2034,0.01171871
69,2035,0.01146006
69,2036,0.01120715
69,2037,0.01095986
69,2038,0.01071807
69,2039,0.01048164
69,2040,0.01025046
69,2041,0.01002441
69,2042,0.009803373
69,2043,0.009587237
69,2044,0.009375892
69,2045,0.00916923
69,2046,0.008967147
69,2047,0.008769541
69,2048,0.00857631
69,2049,0.008387358
69,2050,0.008202587
69,2051,0.008021906
69,2052,0.007845222
69,2053,0.007672447
69,2054,0.007503492
69,2055,0.007338273
69,2056,0.007176706
69,2057,0.00701871
69,2058,0.006864206
69,2059,0.006713115
69,2060,0.006565361
69,2061,0.006420871
69,2062,0.006279572
69,2063,0.006141392
69,2064,0.006006262
69,2065,0.005874115
69,2066,0.005744884
69,2067,0.005618505
69,2068,0.005494914
69,2069,0.005374049
69,2070,0.005255849
69,2071,0.005140257
69,2072,0.005027213
69,2073,0.004916661
69,2074,0.004808546
69,2075,0.004702815
69,2076,0.004599413
69,2077,0.00449829
69,2078,0.004399395
69,2079,0.004302679
69,2080,0.004208094
69,2081,0.004115592
69,2082,0.004025127
69,2083,0.003936655
69,2084,0.00385013
69,2085,0.003765511
69,2086,0.003682755
69,2087,0.003601821
69,2088,0.003522669
69,2089,0.003445258
69,2090,0.003369551
69,2091,0.003295511
69,2092,0.0032231
69,2093,0.003152282
69,2094,0.003083022
69,2095,0.003015286
69,2096,0.002949041
69,2097,0.002884252
69,2098,0.002820889
69,2099,0.002758919
69,2100,0.002698312
69,2101,0.002639039
69,2102,0.002581069
69,2103,0.002524373
69,2104,0.002468924
69,2105,0.002414695
69,2106,0.002361657
69,2107,0.002309786
69,2108,0.002259055
69,2109,0.00220944
69,2110,0.002160915
69,2111,0.002113457
69,2112,0.002067042
69,2113,0.002021647
69,2114,0.00197725
69,2115,0.001933828
69,2116,0.001891361
69,2117,0.001849827
69,2118,0.001809206
69,2119,0.001769477
69,2120,0.001730622
69,2121,0.00169262
69,2122,0.001655453
69,2123,0.001619103
69,2124,0.001583552
69,2125,0.001548781
69,2126,0.001514775
69,2127,0.001481515
69,2128,0.001448986
69,2129,0.001417172
69,2130,0.001386057
69,2131,0.001355625
69,2132,0.001325862
69,2133,0.001296752
69,2134,0.001268282
69,2135,0.001240437
69,2136,0.001213204
69,2137,0.001186568
69,2138,0.001160518
69,2139,0.00113504
69,2140,0.001110122
69,2141,0.001085751
69,2142,0.001061915
70,2018,0.01836039
70,2019,0.01795027
70,2020,0.01754941
70,2021,0.01715761
70,2022,0.01677465
70,2023,0.01640034
70,2024,0.01603447
70,2025,0.01567684
70,2026,0.01532727
70,2027,0.01498558
70,2028,0.01465157
70,2029,0.01432508
70,2030,0.01400593
70,2031,0.01369395
70,2032,0.01338899
70,2033,0.01309087
70,2034,0.01279945
70,2035,0.01251456
70,2036,0.01223607
70,2037,0.01196382
70,2038,0.01169768
70,2039,0.01143749
70,2040,0.01118314
70,2041,0.01093448
70,2042,0.01069139
70,2043,0.01045373
70,2044,0.0102214
70,2045,0.009994255
70,2046,0.009772192
70,2047,0.009555092
70,2048,0.009342843
70,2049,0.009135335
70,2050,0.008932461
70,2051,0.008734116
70,2052,0.008540198
70,2053,0.008350607
70,2054,0.008165246
70,2055,0.007984018
70,2056,0.007806832
70,2057,0.007633596
70,2058,0.007464221
70,2059,0.00729862
70,2060,0.007136708
70,2061,0.006978403
70,2062,0.006823624
70,2063,0.00667229
70,2064,0.006524325
70,2065,0.006379654
70,2066,0.006238202
70,2067,0.006099897
70,2068,0.005964669
70,2069,0.005832448
70,2070,0.005703168
70,2071,0.005576762
70,2072,0.005453167
70,2073,0.005332319
70,2074,0.005214156
70,2075,0.005098619
70,2076,0.00498565
70,2077,0.00487519
70,2078,0.004767183
70,2079,0.004661576
70,2080,0.004558314
70,2081,0.004457344
70,2082,0.004358616
70,2083,0.00426208
70,2084,0.004167687
70,2085,0.004075389
70,2086,0.003985139
70,2087,0.003896891
70,2088,0.003810602
70,2089,0.003726227
70,2090,0.003643723
70,2091,0.00356305
70,2092,0.003484166
70,2093,0.003407032
70,2094,0.003331607
70,2095,0.003257856
70,2096,0.003185739
70,2097,0.003115222
70,2098,0.003046267
70,2099,0.002978842
70,2100,0.00291291
70,2101,0.00284844
70,2102,0.002785399
70,2103,0.002723755
70,2104,0.002663476
70,2105,0.002604534
70,2106,0.002546897
70,2107,0.002490537
70,2108,0.002435426
70,2109,0.002381536
70,2110,0.002328839
70,2111,0.00227731
70,2112,0.002226922
70,2113,0.00217765
70,2114,0.002129469
70,2115,0.002082355
70,2116,0.002036285
70,2117,0.001991234
70,2118,0.001947182
70,2119,0.001904104
70,2120,0.001861981
70,2121,0.00182079
70,2122,0.001780511
70,2123,0.001741123
70,2124,0.001702608
70,2125,0.001664945
70,2126,0.001628116
70,2127,0.001592102
70,2128,0.001556885
70,2129,0.001522448
70,2130,0.001488773
70,2131,0.001455843
70,2132,0.001423642
70,2133,0.001392154
70,2134,0.001361362
70,2135,0.001331252
70,2136,0.001301808
70,2137,0.001273016
70,2138,0.001244861
70,2139,0.001217329
70,2140,0.001190406
70,2141,0.001164079
70,2142,0.001138334
71,2018,0.02053872
71,2019,0.02008548
71,2020,0.01964238
71,2021,0.01920918
71,2022,0.01878565
71,2023,0.01837157
71,2024,0.01796673
71,2025,0.01757091
71,2026,0.01718391
71,2027,0.01680553
71,2028,0.01643557
71,2029,0.01607383
71,2030,0.01572014
71,2031,0.01537431
71,2032,0.01503616
71,2033,0.01470551
71,2034,0.01438221
71,2035,0.01406607
71,2036,0.01375694
71,2037,0.01345467
71,2038,0.01315909
71,2039,0.01287005
71,2040,0.01258742
71,2041,0.01231104
71,2042,0.01204077
71,2043,0.01177648
71,2044,0.01151803
71,2045,0.01126529
71,2046,0.01101813
71,2047,0.01077643
71,2048,0.01054007
71,2049,0.01030892
71,2050,0.01008287
71,2051,0.009861809
71,2052,0.009645621
71,2053,0.009434199
71,2054,0.009227435
71,2055,0.009025227
71,2056,0.008827473
71,2057,0.008634073
71,2058,0.008444931
71,2059,0.008259951
71,2060,0.008079043
71,2061,0.007902114
71,2062,0.007729077
71,2063,0.007559844
71,2064,0.007394333
71,2065,0.00723246
71,2066,0.007074144
71,2067,0.006919307
71,2068,0.006767871
71,2069,0.006619761
71,2070,0.006474905
71,2071,0.006333228
71,2072,0.006194662
71,2073,0.006059138
71,2074,0.005926588
71,2075,0.005796946
71,2076,0.005670149
71,2077,0.005546133
71,2078,0.005424837
71,2079,0.005306201
71,2080,0.005190167
71,2081,0.005076676
71,2082,0.004965674
71,2083,0.004857104
71,2084,0.004750914
71,2085,0.004647051
71,2086,0.004545464
71,2087,0.004446102
71,2088,0.004348917
71,2089,0.004253861
71,2090,0.004160886
71,2091,0.004069948
71,2092,0.003981001
71,2093,0.003894001
71,2094,0.003808907
71,2095,0.003725675
71,2096,0.003644264
71,2097,0.003564636
71,2098,0.003486751
71,2099,0.00341057
71,2100,0.003336056
71,2101,0.003263172
71,2102,0.003191883
71,2103,0.003122153
71,2104,0.003053949
71,2105,0.002987237
71,2106,0.002921984
71,2107,0.002858158
71,2108,0.002795728
71,2109,0.002734664
